PunkteGesamt;PunkteJury;PunkteTelevoting;Jahr;Show;Datum;Semi;Startnummer;Land;Interpret;Songtitel;WoerterSongtitel;Blasinstrument;Schlaginstrument;Streichinstrument;Tasteninstrument;Zupfinstrument;ZahlGesamt;ZahlHaupt;ZahlmHaupt;ZahlwHaupt;ZahlmGesamt;ZahlwGesamt;Geschlecht1;Geschlecht2;Geburtsdatum1;Geburtsdatum2;Geburtsdatum3;Geburtsdatum4;Geburtsdatum5;Geburtsdatum6;Alter;Mitverfasser;Vorentscheid;VETeilnehmer;Veroeffentlichung;Dauer;Kuerzel;Englisch;Landessprache;Liebe;Krieg;Gleichberechtigung;Woerterzahl;WoerterHaupt;WoerterNeben;Titelzahl;TitelHaupt;TitelNeben;RaengeQuoten;normiert;WettquoteFinale;WettquoteSemi;Finalquoten;letztesJahrFinale;AbstimmendeLaender;Grenznachbarn;Sprachnachbarn;Flaeche;Einwohner;BIP;Frauenquote;Touristen;TouriproEinw;Festnetzanschluesse;Mobilfunkvertraege
198;65;133;2019;16;14.05.2019;1;14;Estland;VICTOR CRONE;Storm;1;0;0;0;0;1;1;1;1;0;1;0;männlich;männlich;31.01.1992;NA;NA;NA;NA;NA;27,28268309;1;1;23;16.02.2019;87;20191Est;1;0;0;0;0;297;295;2;6;5;1;9;3,4892;NA;1,44;101;1;19;0;0;45340;1326898;23717,79945;29,7029703;6103000;4,599449242;24,47014592;147,1771541
23;9;14;2019;16;14.05.2019;1;3;Finnland;DARUDE FEAT. SEBASTIAN REJMAN;Look Away;2;0;0;0;0;0;3;1;1;0;2;1;männlich;männlich;13.01.1978;NA;NA;NA;NA;NA;41,33059548;1;1;2;02.03.2019;73;20191Fin;1;0;0;1;0;241;231;10;29;25;4;16;2,7969;NA;6;126;1;19;0;0;338450;5521606;48711,56421;47;3290000;0,595841138;4,862480378;129,2443669
62;29;33;2019;16;14.05.2019;1;11;Georgien;OTO NEMSADZE;Keep on Going;3;0;0;0;0;0;6;1;1;0;6;0;männlich;männlich;18.06.1989;NA;NA;NA;NA;NA;29,9028063;0;1;3;03.03.2019;72;20191Geo;0;1;0;1;0;101;101;0;0;0;0;14,5;1,404;NA;4;251;0;19;0;1;69700;3720161;4697,983652;14,76510067;7726000;2,076791838;12,97609442;134,7205052
185;131;54;2019;16;14.05.2019;1;16;Griechenland;KATERINE DUSKA;Better Love;2;0;0;0;0;0;6;1;0;1;0;6;weiblich;weiblich;06.11.1989;NA;NA;NA;NA;NA;29,51676934;1;0;0;06.03.2019;69;20191Grc;1;0;1;0;0;282;272;10;16;14;2;1,5;12,1522;NA;1;29;0;19;0;1;131960;10721582;19150,7862;20,66666667;34005000;3,171640155;46,0296817;113,4494873
97;65;32;2019;16;14.05.2019;1;7;Ungarn;JOCI PÁPAI;Az én apám;3;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;22.09.1981;NA;NA;NA;NA;NA;37,63997262;1;1;28;23.02.2019;80;20191Hun;0;1;0;0;0;281;281;0;2;2;0;7;2,3339;NA;1,12;151;1;19;2;1;93030;9771141;16733,32217;12,56281407;61397000;6,283503636;31,48017606;106,0716003
221;70;151;2019;16;14.05.2019;1;13;Island;HATARI;Hatrið mun sigra;3;0;0;0;0;0;6;3;3;0;4;2;Gruppe;männlich;20.12.1994;17.02.1994;01.09.1992;NA;NA;NA;25,44284736;1;1;9;02.03.2019;73;20191Isl;0;1;1;1;0;141;141;0;5;5;0;6;16,7816;NA;1,06;21;0;19;0;0;103000;360563;68883,14877;38,0952381;2202000;6,107115816;37,03702611;121,9493203
46;31;15;2019;16;14.05.2019;1;2;Montenegro;D MOL;Heaven;1;0;0;0;0;0;6;6;3;3;3;3;Gruppe;gemischt;15.11.1997;08.01.2000;21.02.2000;12.08.2000;12.03.2001;05.08.2002;18,9596167;0;1;4;09.02.2019;94;20191Mne;1;0;1;0;0;213;213;0;11;11;0;17;1,404;NA;12;251;0;19;1;0;13810;622028;8910,651554;28,39506173;2510000;4,035188127;29,96479226;183,2837304
120;60;60;2019;16;14.05.2019;1;4;Polen;TULIA;Fire of Love;3;0;0;0;0;0;4;4;0;4;0;4;Gruppe;weiblich;16.06.1991;13.06.1995;28.03.1998;02.08.1998;NA;NA;23,43394935;0;0;0;15.02.2019;88;20191Pol;1;1;1;0;0;199;199;0;2;2;0;12,5;2,3339;NA;2,2;151;0;19;2;1;312690;37965475;15694,84082;28,69565217;88515000;2,33146036;18,0134549;127,7270912
51;8;43;2019;16;14.05.2019;1;15;Portugal;CONAN OSIRIS;Telemóveis ;1;0;0;0;0;0;2;1;1;0;2;0;männlich;männlich;05.01.1989;NA;NA;NA;NA;NA;30,35181383;1;1;15;02.03.2019;73;20191Prt;0;1;0;0;0;188;188;0;1;1;0;9;10,3651;NA;1,44;34;1;19;1;0;92225,6;10286263;23284,52723;38,69565217;17174000;1,669605376;49,75439037;116,4632624
150;26;124;2019;16;14.05.2019;1;17;San Marino;SERHAT;Say Na Na Na;4;0;0;0;0;0;6;1;1;0;3;3;männlich;männlich;24.10.1964;NA;NA;NA;NA;NA;54,55167693;1;0;0;07.03.2019;68;20191Smr;1;0;0;0;0;365;361;4;16;15;1;14,5;1,404;NA;4;251;0;19;0;1;60;33864;45662,74278;25;1904000;56,2248996;47,90575548;110,2699762
156;91;65;2019;16;14.05.2019;1;9;Serbien;NEVENA BOŽOVIC;Kruna;1;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;15.06.1994;NA;NA;NA;NA;NA;24,91170431;1;1;23;03.03.2019;72;20191Srb;1;1;1;0;0;108;108;0;1;1;0;3,5;1,404;NA;1,03;251;1;19;2;1;88360;6945235;7411,558649;37,65182186;1847000;0,265937726;29,24445139;96,37095905
167;74;93;2019;16;14.05.2019;1;5;Slowenien;ZALA KRALJ & GAŠPER ŠANTL;Sebi ;1;0;0;0;1;1;2;2;1;1;1;1;Gruppe;gemischt;04.10.1999;09.04.1996;NA;NA;NA;NA;21,35112936;1;1;9;16.02.2019;87;20191Svn;0;1;0;0;0;203;203;0;8;8;0;9;8,5954;NA;1,44;41;1;19;1;1;20480;2088385;25940,72803;27,77777778;4702000;2,251500561;34,01523293;120,8464227
96;38;58;2019;17;16.05.2019;1;14;Albanien;JONIDA MALIQI;Ktheju tokës ;2;0;0;0;0;0;4;1;0;1;1;3;weiblich;weiblich;26.03.1983;NA;NA;NA;NA;NA;36,13963039;0;1;21;22.12.2018;145;20192Alb;0;1;0;0;0;150;136;14;7;4;3;12;0,5156;NA;2,1;201;1;20;1;1;28750;2854191;5355,847795;29,50819672;6406000;2,244418821;8,429920057;91,29301538
49;26;23;2019;17;16.05.2019;1;1;Armenien;SRBUK;Walking Out;2;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;03.04.1994;NA;NA;NA;NA;NA;25,11704312;0;0;0;10.03.2019;67;20192Arm;1;0;1;0;1;297;261;36;26;15;11;9;2,5275;NA;1,52;41;0;20;1;0;29740;2957728;4622,738182;23,48484848;1894000;0,640356382;15,26748038;122,3487531
21;21;0;2019;17;16.05.2019;1;9;Österreich;PÆNDA;Limits;1;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;25.01.1988;NA;NA;NA;NA;NA;31,3045859;1;0;0;08.03.2019;69;20192Aut;1;0;0;0;0;216;216;0;1;1;0;15;0,8224;NA;5;126;1;20;3;3;83879;8879920;50121,55421;39,3442623;31884000;3,590572888;41,56432836;119,7752968
224;103;121;2019;17;16.05.2019;1;18;Aserbaidschan;CHINGIZ;Truth;1;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;11.03.1991;NA;NA;NA;NA;NA;28,18069815;1;0;0;08.03.2019;69;20192Aze;1;0;1;0;0;221;219;2;0;0;0;4;2,0319;NA;1,01;51;0;20;2;1;86600;10024283;4805,753718;16,80672269;3170000;0,316232094;16,6526469;106,9924534
232;95;137;2019;17;16.05.2019;1;4;Schweiz;LUCA HÄNNI;She Got Me;3;0;0;0;0;0;5;1;1;0;3;2;männlich;männlich;08.10.1994;NA;NA;NA;NA;NA;24,60232717;1;0;0;08.03.2019;69;20192Che;1;0;1;0;0;344;337;7;9;9;0;5;10,3628;NA;1,03;10;0;20;3;4;41290,39;8575280;85300,34797;41,5;11818000;1,378147419;36,11188676;126,0455236
94;53;41;2019;17;16.05.2019;1;7;Dänemark;LEONORA;Love Is Forever;3;0;0;0;0;0;5;1;0;1;2;3;weiblich;weiblich;03.10.1998;NA;NA;NA;NA;NA;20,61601643;0;1;9;23.02.2019;82;20192Dnk;1;0;1;0;1;305;305;0;7;7;0;10;1,5467;NA;1,6;67;1;20;2;1;42920;5814422;60213,09215;39,10614525;32903000;5,658859986;17,3864442;125,4958526
64;26;38;2019;17;16.05.2019;1;10;Kroatien;ROKO;The Dream;2;0;0;0;0;0;3;1;1;0;3;0;männlich;männlich;10.03.2000;NA;NA;NA;NA;NA;19,18138261;0;1;15;16.02.2019;89;20192Hrv;1;1;0;1;0;153;153;0;1;1;0;16;0,5156;NA;6;201;0;20;0;2;88070;4065253;14944,35622;20,52980132;60021000;14,76439474;32,28965713;106,6423198
16;13;3;2019;17;16.05.2019;1;2;Irland;SARAH McTERNAN;22;1;0;0;0;0;0;3;1;0;1;0;3;weiblich;weiblich;11.03.1994;NA;NA;NA;NA;NA;25,18001369;0;0;0;08.03.2019;69;20192Irl;1;1;1;0;0;313;311;2;11;10;1;18;1,026;NA;18;101;1;20;1;2;70280;4934340;80778,82961;22,15189873;10951000;2,219344431;36,18922293;105,6900007
93;16;77;2019;17;16.05.2019;1;12;Litauen;JURIJ VEKLENKO;Run with the Lions;4;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;06.07.1990;NA;NA;NA;NA;NA;28,85968515;0;1;47;23.02.2019;82;20192Ltu;1;0;1;0;0;320;312;8;7;7;0;13;0,5156;NA;2,3;201;1;20;2;0;65290;2794137;19555,21107;21,27659574;6150000;2,201037386;13,34285394;168,8207501
50;37;13;2019;17;16.05.2019;1;5;Lettland;CAROUSEL;That Night;2;0;1;1;0;1;4;4;3;1;3;1;Gruppe;gemischt;07.12.1988;16.02.1987;NA;NA;NA;NA;31,34017796;1;1;15;16.02.2019;89;20192Lva;1;0;1;0;0;166;166;0;0;0;0;17;0,4129;NA;12;251;0;20;2;0;64570;1913822;17794,47862;30;8342000;4,358817069;11,93742418;108,6572233
85;58;27;2019;17;16.05.2019;1;3;Moldawien;ANNA ODOBESCU;Stay;1;0;0;0;0;0;2;1;0;1;0;2;weiblich;weiblich;03.11.1991;NA;NA;NA;NA;NA;27,53182752;0;1;9;02.03.2019;75;20192Mda;1;0;1;0;0;165;162;3;12;9;3;14;0,5156;NA;3;201;1;20;1;2;33850;2663251;4494,018403;25,74257426;174000;0,065333684;26,50121944;89,37944428
239;155;84;2019;17;16.05.2019;1;17;Nordmazedonien;TAMARA TODEVSKA;Proud;1;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;01.06.1985;NA;NA;NA;NA;NA;33,95482546;0;0;0;08.03.2019;69;20192Mkd;1;0;0;0;1;230;227;3;8;8;0;8;1,2794;NA;1,3;81;0;20;1;1;25710;2083458;6022,24099;39,16666667;758000;0,363818229;19,22063261;92,20306231
157;107;50;2019;17;16.05.2019;1;11;Malta;MICHELA;Chameleon;1;0;0;0;0;0;5;1;0;1;2;3;weiblich;weiblich;25.01.2001;NA;NA;NA;NA;NA;18,30253251;0;0;0;10.03.2019;67;20192Mlt;1;1;1;0;0;266;266;0;10;10;0;6;3,9857;NA;1,07;26;0;20;0;2;320;504062;30186,19596;14,92537313;3519000;6,981284048;58,32296331;144,0568429
280;140;140;2019;17;16.05.2019;1;16;Niederlande;DUNCAN LAURENCE;Arcade;1;0;0;0;1;0;1;1;1;0;1;0;männlich;männlich;11.04.1994;NA;NA;NA;NA;NA;25,09514031;1;0;0;07.03.2019;70;20192Nld;1;0;1;0;0;201;200;1;1;1;0;2;34,5426;NA;1;3;1;20;1;0;41540;17344874;52295,03905;31,33333333;20129000;1,160515781;32,52007793;127,2845209
210;40;170;2019;17;16.05.2019;1;15;Norwegen;KEiiNO;Spirit in the Sky;4;0;0;0;0;0;3;3;2;1;2;1;Gruppe;gemischt;29.06.1996;27.10.1979;06.02.1988;NA;NA;NA;31,23340178;1;1;9;02.03.2019;75;20192Nor;1;0;0;0;0;384;384;0;4;4;0;7;3,0479;NA;1,18;34;1;20;2;0;625221,59;5347896;75826,08188;40,82840237;5879000;1,099310832;8,265696597;107,3802483
71;47;24;2019;17;16.05.2019;1;6;Rumänien;ESTER PEONY;On a Sunday;3;0;0;0;0;1;6;1;0;1;3;3;weiblich;weiblich;21.07.1993;NA;NA;NA;NA;NA;25,81793292;1;1;22;17.02.2019;88;20192Rou;1;0;1;0;0;245;245;0;2;2;0;11;0,8224;NA;1,7;126;0;20;1;1;238400;19371648;12889,80961;21,88449848;12815000;0,661533804;17,45456919;117,0747154
217;93;124;2019;17;16.05.2019;1;13;Russland;SERGEY LAZAREV;Scream;1;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;01.04.1983;NA;NA;NA;NA;NA;36,12320329;0;0;0;09.03.2019;68;20192Rus;1;0;1;0;0;155;155;0;9;7;2;2;20,7256;NA;1;5;0;20;4;2;17098250;144406261;11497,64925;15,77777778;24419000;0,169099316;18,97148146;164,3876311
238;150;88;2019;17;16.05.2019;1;8;Schweden;JOHN LUNDVIK;Too Late for Love;4;0;0;0;0;0;5;1;1;0;1;4;männlich;männlich;27.01.1983;NA;NA;NA;NA;NA;36,29842574;1;1;27;09.03.2019;68;20192Swe;1;0;1;0;0;349;318;31;15;7;8;2;14,804;NA;1;7;1;20;2;0;447430;10278887;51686,85135;47,27793696;7616000;0,740936251;17,44642166;128,4911022
90;43;47;2019;18;18.05.2019;0;2;Albanien;JONIDA MALIQI;Ktheju tokës;2;0;0;0;0;0;4;1;0;1;1;3;weiblich;weiblich;26.03.1983;NA;NA;NA;NA;NA;36,14510609;0;1;21;22.12.2018;147;20193Alb;0;1;0;0;0;153;133;20;7;4;3;25;0,3973;250;NA;201;1;40;3;2;28750;2854191;5355,847795;29,50819672;6406000;2,244418821;8,429920057;91,29301538
284;153;131;2019;18;18.05.2019;0;25;Australien;KATE MILLER-HEIDKE;Zero Gravity;2;0;0;0;0;0;3;1;0;1;0;3;weiblich;weiblich;16.11.1981;NA;NA;NA;NA;NA;37,50034223;1;1;9;09.02.2019;98;20193Aus;1;1;0;0;0;207;191;16;7;7;0;3,5;0,986;8;NA;81;1;40;0;3;7741220;25365745;55057,2047;30,46357616;9466000;0,373180445;31,02780846;110,6208823
302;202;100;2019;18;18.05.2019;0;20;Aserbaidschan;CHINGIZ;Truth;1;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;11.03.1991;NA;NA;NA;NA;NA;28,18617385;1;0;0;08.03.2019;71;20193Aze;1;0;1;0;0;223;219;4;0;0;0;10;1,566;25;NA;51;0;40;3;1;86600;10024283;4805,753718;16,80672269;3170000;0,316232094;16,6526469;106,9924534
31;18;13;2019;18;18.05.2019;0;19;Belarus;ZENA;Like It;2;0;0;0;0;0;5;1;0;1;2;3;weiblich;weiblich;17.09.2002;NA;NA;NA;NA;NA;16,66529774;0;1;9;07.03.2019;72;20193Blr;1;0;0;0;0;458;427;31;35;26;9;25;0,3973;250;NA;201;0;40;4;3;207600;9417849;6839,103833;40;11832000;1,256337833;47,09003872;123,0082886
364;152;212;2019;18;18.05.2019;0;24;Schweiz;LUCA HÄNNI;She Got Me;3;0;0;0;0;0;5;1;1;0;3;2;männlich;männlich;08.10.1994;NA;NA;NA;NA;NA;24,60780287;1;0;0;08.03.2019;71;20193Che;1;0;1;0;0;344;337;7;9;9;0;2;7,9864;7;NA;10;0;40;4;9;41290,39;8575280;85300,34797;41,5;11818000;1,378147419;36,11188676;126,0455236
109;77;32;2019;18;18.05.2019;0;11;Zypern;TAMTA;Replay;1;0;0;0;0;0;5;1;0;1;4;1;weiblich;weiblich;10.01.1981;NA;NA;NA;NA;NA;38,34907598;0;0;0;05.03.2019;74;20193Cyp;1;0;1;0;0;288;286;2;21;21;0;10;4,6979;25;NA;17;1;40;0;1;9250;1198574;28288,46158;17,85714286;4117000;3,434915158;37,48137005;143,849919
157;150;7;2019;18;18.05.2019;0;3;Tschechien;LAKE MALAWI;Friend of a Friend;4;0;1;0;0;1;3;3;3;0;3;0;Gruppe;männlich;17.02.1989;14.09.1994;NA;NA;NA;NA;27,45927447;1;1;7;28.01.2019;110;20193Cze;1;0;0;0;0;353;343;10;21;17;4;16;0,986;50;NA;81;1;40;3;0;78870;10671870;23490,39846;22,5;38145375;3,574385276;13,97834957;122,5662254
24;24;0;2019;18;18.05.2019;0;4;Deutschland;S!STERS;Sister;1;0;0;0;0;0;2;2;0;2;0;2;Gruppe;weiblich;29.09.1992;19.10.1999;NA;NA;NA;NA;23,10472279;0;1;6;22.02.2019;85;20193Deu;1;0;0;0;1;264;264;0;8;8;0;21;0,7907;100;NA;101;1;40;8;6;357580;83092962;46467,5162;30,88857546;39563000;0,476129374;48,373359;128,3570318
120;69;51;2019;18;18.05.2019;0;6;Dänemark;LEONORA;Love Is Forever;3;0;0;0;0;0;5;1;0;1;2;3;weiblich;weiblich;03.10.1998;NA;NA;NA;NA;NA;20,62149213;0;1;9;23.02.2019;84;20193Dnk;1;0;1;0;1;311;311;0;7;7;0;10;1,192;25;NA;67;1;40;2;1;42920;5814422;60213,09215;39,10614525;32903000;5,658859986;17,3864442;125,4958526
54;1;53;2019;18;18.05.2019;0;26;Spanien;MIKI;La Venda;2;0;0;0;0;0;6;1;1;0;4;2;männlich;männlich;06.01.1996;NA;NA;NA;NA;NA;23,36208077;0;1;9;20.01.2019;118;20193Esp;0;1;1;0;0;246;234;12;12;12;0;16;0,7907;50;NA;101;1;40;2;0;505957,289;47133521;29564,7449;44;126170000;2,676863458;42,02210696;118,4398
76;28;48;2019;18;18.05.2019;0;18;Estland;VICTOR CRONE;Storm;1;0;0;0;0;1;1;1;1;0;1;0;männlich;männlich;31.01.1992;NA;NA;NA;NA;NA;27,2936345;1;1;23;16.02.2019;91;20193Est;1;0;0;0;0;296;294;2;6;5;1;10;0,7907;25;NA;101;1;40;2;0;45340;1326898;23717,79945;29,7029703;6103000;4,599449242;24,47014592;147,1771541
105;67;38;2019;18;18.05.2019;0;21;Frankreich;BILAL HASSANI;Roi;1;0;0;0;0;0;3;1;1;0;1;2;männlich;männlich;09.09.1999;NA;NA;NA;NA;NA;19,68788501;1;1;17;26.01.2019;112;20193Fra;1;1;0;0;1;309;309;0;8;8;0;10;1,9479;25;NA;41;1;40;5;3;549087;67248926;40380,09877;39,68804159;210672582;3,13272783;58,0334068;110,6100121
11;8;3;2019;18;18.05.2019;0;16;Großbritannien;MICHAEL RICE;Bigger than Us;3;0;0;0;0;0;6;1;1;0;2;4;männlich;männlich;25.10.1997;NA;NA;NA;NA;NA;21,56057495;0;1;5;08.02.2019;99;20193Gbr;1;1;1;0;0;287;277;10;12;10;2;16;0,7907;50;NA;101;1;40;1;3;243610;66836327;42354,41465;32;40857000;0,611299301;47,81270215;119,8975178
74;50;24;2019;18;18.05.2019;0;13;Griechenland;KATERINE DUSKA;Better Love;2;0;0;0;0;0;6;1;0;1;0;6;weiblich;weiblich;06.11.1989;NA;NA;NA;NA;NA;29,52772074;1;0;0;06.03.2019;73;20193Grc;1;0;1;0;0;282;272;10;16;14;2;16;2,7539;50;NA;29;0;40;2;1;131960;10721582;19150,7862;20,66666667;34005000;3,171640155;46,0296817;113,4494873
232;46;186;2019;18;18.05.2019;0;17;Island;HATARI;Hatrið mun sigra;3;0;0;0;0;0;6;3;3;0;4;2;Gruppe;männlich;20.12.1994;17.02.1994;01.09.1992;NA;NA;NA;25,45379877;1;1;9;02.03.2019;77;20193Isl;0;1;1;1;0;141;141;0;5;5;0;10;3,803;25;NA;21;0;40;0;0;103000;360563;68883,14877;38,0952381;2202000;6,107115816;37,03702611;121,9493203
35;0;35;2019;18;18.05.2019;0;14;Israel;KOBI MARIMI;Home;1;0;0;0;0;0;6;1;1;0;4;2;männlich;männlich;08.10.1991;NA;NA;NA;NA;NA;27,60848734;0;0;0;10.03.2019;69;20193Isr;1;0;1;0;0;198;198;0;3;3;0;25;0,986;250;NA;81;1;40;0;0;22070;9054000;43588,71315;23,33333333;4905000;0,541749503;36,85715517;137,3339858
472;219;253;2019;18;18.05.2019;0;22;Italien;MAHMOOD;Soldi;1;0;0;0;0;0;4;1;1;0;4;0;männlich;männlich;12.09.1992;NA;NA;NA;NA;NA;26,67761807;1;1;23;09.02.2019;98;20193Ita;0;1;0;0;0;313;313;0;11;11;0;3,5;6,1434;8;NA;13;1;40;5;9;302070;59729081;33566,7873;35,71428571;95399000;1,597195175;32,23684529;131,2645046
305;247;58;2019;18;18.05.2019;0;8;Nordmazedonien;TAMARA TODEVSKA;Proud;1;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;01.06.1985;NA;NA;NA;NA;NA;33,96030116;0;0;0;08.03.2019;71;20193Mkd;1;0;0;0;1;230;227;3;8;8;0;21;0,986;100;NA;81;0;40;3;2;25710;2083458;6022,24099;39,16666667;758000;0,363818229;19,22063261;92,20306231
107;87;20;2019;18;18.05.2019;0;1;Malta;MICHELA;Chameleon;1;0;0;0;0;0;5;1;0;1;2;3;weiblich;weiblich;25.01.2001;NA;NA;NA;NA;NA;18,30800821;0;0;0;10.03.2019;69;20193Mlt;1;1;1;0;0;266;266;0;10;10;0;21;3,0717;100;NA;26;0;40;0;3;320;504062;30186,19596;14,92537313;3519000;6,981284048;58,32296331;144,0568429
498;237;261;2019;18;18.05.2019;0;12;Niederlande;DUNCAN LAURENCE;Arcade;1;0;0;0;1;0;1;1;1;0;1;0;männlich;männlich;11.04.1994;NA;NA;NA;NA;NA;25,10061602;1;0;0;07.03.2019;72;20193Nld;1;0;1;0;0;200;199;1;1;1;0;1;26,6213;1,44;NA;3;1;40;2;1;41540;17344874;52295,03905;31,33333333;20129000;1,160515781;32,52007793;127,2845209
331;40;291;2019;18;18.05.2019;0;15;Norwegen;KEiiNO;Spirit in the Sky;4;0;0;0;0;0;3;3;2;1;2;1;Gruppe;gemischt;29.06.1996;27.10.1979;06.02.1988;NA;NA;NA;31,23887748;1;1;9;02.03.2019;77;20193Nor;1;0;0;0;0;380;380;0;5;5;0;5,5;2,3489;14;NA;34;1;40;3;0;625221,59;5347896;75826,08188;40,82840237;5879000;1,099310832;8,265696597;107,3802483
370;126;244;2019;18;18.05.2019;0;5;Russland;SERGEY LAZAREV;Scream;1;0;0;0;0;0;1;1;1;0;1;0;männlich;männlich;01.04.1983;NA;NA;NA;NA;NA;36,12867899;0;0;0;09.03.2019;70;20193Rus;1;0;1;0;0;155;155;0;9;7;2;10;15,9728;25;NA;5;0;40;9;4;17098250;144406261;11497,64925;15,77777778;24419000;0,169099316;18,97148146;164,3876311
77;12;65;2019;18;18.05.2019;0;7;San Marino;SERHAT;Say Na Na Na;4;0;0;0;0;0;6;1;1;0;3;3;männlich;männlich;24.10.1964;NA;NA;NA;NA;NA;54,56262834;1;0;0;07.03.2019;72;20193Smr;1;0;0;0;0;365;361;4;16;15;1;21;0,3182;100;NA;251;0;40;1;4;60;33864;45662,74278;25;1904000;56,2248996;47,90575548;110,2699762
89;35;54;2019;18;18.05.2019;0;23;Serbien;NEVENA BOŽOVIC;Kruna;1;0;0;0;0;0;1;1;0;1;0;1;weiblich;weiblich;15.06.1994;NA;NA;NA;NA;NA;24,92265572;1;1;23;03.03.2019;76;20193Srb;1;1;1;0;0;111;111;0;1;1;0;16;0,3182;50;NA;251;1;40;5;5;88360;6945235;7411,558649;37,65182186;1847000;0,265937726;29,24445139;96,37095905
105;46;59;2019;18;18.05.2019;0;10;Slowenien;ZALA KRALJ & GAŠPER ŠANTL;Sebi;1;0;0;0;1;1;2;2;1;1;1;1;Gruppe;gemischt;04.10.1999;09.04.1996;NA;NA;NA;NA;21,36208077;1;1;9;16.02.2019;91;20193Svn;0;1;0;0;0;203;203;0;8;8;0;21;1,9479;100;NA;41;1;40;3;5;20480;2088385;25940,72803;27,77777778;4702000;2,251500561;34,01523293;120,8464227
334;241;93;2019;18;18.05.2019;0;9;Schweden;JOHN LUNDVIK;Too Late for Love;4;0;0;0;0;0;5;1;1;0;1;4;männlich;männlich;27.01.1983;NA;NA;NA;NA;NA;36,30390144;1;1;27;09.03.2019;70;20193Swe;1;0;1;0;0;349;324;25;15;7;8;5,5;11,4091;14;NA;7;1;40;3;1;447430;10278887;51686,85135;47,27793696;7616000;0,740936251;17,44642166;128,4911022
